Genome ID,Genome Name,Organism Name,Species,NCBI Taxon ID,Genome Status,Strain,MLST,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Sequences,Genome Length,GC Content,PATRIC CDS,BRC1 CDS,RefSeq CDS,Fermentation,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Date Inserted,Date Modified
537937.5,Bifidobacterium longum subsp. infantis CCUG 52486,Bifidobacterium longum subsp. infantis CCUG 52486,longum,537937,WGS,CCUG 52486,,CCUG 52486,,2008-08-26T00:00:00Z,,PRJNA30065,SAMN02463677,GCA_000155415.1,,ABQQ00000000,NZ_ABQQ00000000,Broad Institute,assembly,454,34x,Newbler v. 2.0.0-PostRelease-1/21/2009,,,22,,2471790,60.2,2085,,2240,,gut_human,feces from healthy eldery humans,isolated from feces from healthy eldery humans and will be used for comparative genomics,,,,"Human, Homo sapiens",,,,Gastrointestinal tract,,,,,+,Rod,No,No,Mesophilic,-,,Anaerobic,Host-associated,,Bifidobacterium longum subsp. infantis str. CCUG 52486. This strain was isolated from feces from healthy eldery humans and will be used for comparative genomics. This strain is being sequenced as part of the Human Microbiome Project (HMP).,,2014-12-08T22:10:28.627Z,2015-03-16T03:17:09.594Z
1457183.3,Bifidobacterium longum subsp. infantis EK3,,longum,1457183,WGS,EK3,,,,2014-07-16T00:00:00Z,-,PRJNA236798,SAMN02862995,GCA_000730125.1,,JNWB00000000,-,Pirogov Russian National Research Medical University,,Illumina HiSeq,1161.0x,CLC Genomics Workbench v. 6.0.2,,,38,,2564810,59.4,2271,,1999,,gut_human,stool sample,,2008,Russia,Russia: Moscow,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium longum subsp. infantis EK3,,2014-12-08T23:08:14.704Z,2015-03-16T03:17:09.594Z
1678.111,Bifidobacterium longum subsp. infantis R0033,,longum,1678,Complete,,,CNCM I-3424,,2014-05-26T04:00:00Z,,,,,,,,,,PacBio,,HGAP + Optical Map,,,1,,2615717,59.22,2416,,,,,,Originally isolated by Dr. Denis Roy,,Canada,"St-Hyacinthe, QC",,,,,,,,,,positive,Rod,,No,,37,,Strict anaerobe,,,,,2017-10-25T18:28:13.433Z,2017-10-25T18:28:13.433Z
1682.32,Bifidobacterium longum subsp. infantis strain 1888B,,longum,1682,WGS,1888B,,,,2017-03-31T00:00:00Z,,,,,,NAQJ00000000,,,,,,,,,26,,2579732,59.4,2395,,2212,,gut_human,Infant Stool,,,Italy,Italy,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,,,2017-05-28T05:51:37.471Z,2017-05-28T05:51:37.471Z
1682.24,Bifidobacterium longum subsp. infantis strain BT1,,longum,1682,Complete,BT1,,,,2015-09-14T00:00:00Z,,PRJNA270905,SAMN03271683,GCA_001281305.1,,CP010411,NZ_CP010411.1,Yonsei University,,PacBio,130.97x,SMRT pipe v. Aug 2014,1,,1,,2578115,59.39,2359,,2319,,gut_human,feces,,2001-03-18,South Korea,Korea,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequence of Bifidobacterium longum subsp. infantis,,2016-01-17T17:06:09.991Z,2016-01-17T17:06:09.991Z
1682.23,Bifidobacterium longum subsp. infantis strain CECT 7210,,longum,1682,Complete,CECT 7210,,,,2015-01-28T00:00:00Z,,PRJEB7787,SAMEA3158508,GCF_001051015.1,,CDPT01000000,,Ordesa,,,,,,,1,,2467698,59.94,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Genome sequencing of probiotic strain Bifidoabcterium longum CECT 7210,,2016-01-17T16:12:44.183Z,2016-01-17T16:12:44.183Z
1682.27,Bifidobacterium longum subsp. infantis strain IN-07,,longum,1682,WGS,IN-07,,,,2016-07-09T00:00:00Z,27340092,PRJDB4597,SAMD00047616,GCF_001686105.1,,BCYF00000000,,"Gastrointestinal Symbiosis, Basic Research, Yakult Central Institute",,Illumina MiSeq,310x,ABySS v. 1.3.5,,,114,,2749833,60.03,2520,,,,gut_human,infant feces,isolated from infant feces by using bifidobacteria-specific TOS propionate agar plates supplemented with 50 mg/L mupirocin,,Japan,Japan,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,PRJDB4041 has been replaced by PRJDB4597. The strains were isolated from infant feces by using bifidobacteria-specific TOS propionate agar plates supplemented with 50 mg/L mupirocin. The draft genomes of the strains were sequenced with the MiSeq sequencing platform. Multiplexed shotgun libraries were constructed using the Nextera XT DNA Sample Prep Kit v2. The resulting paired-end sequence reads (250 bp ? 2) were assembled into contigs using the assembly software ABySS 1.3.5.,,2016-08-26T21:29:47.458Z,2016-08-26T21:29:47.458Z
1682.29,Bifidobacterium longum subsp. infantis strain IN-F29,,longum,1682,WGS,IN-F29,,,,2016-07-09T00:00:00Z,27340092,PRJDB4597,SAMD00047617,GCF_001686125.1,,BCYG00000000,,"Gastrointestinal Symbiosis, Basic Research, Yakult Central Institute",,Illumina MiSeq,90x,ABySS v. 1.3.5,,,58,,2643621,59.87,2429,,,,gut_human,infant feces,isolated from infant feces by using bifidobacteria-specific TOS propionate agar plates supplemented with 50 mg/L mupirocin,,Japan,Japan,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,PRJDB4041 has been replaced by PRJDB4597. The strains were isolated from infant feces by using bifidobacteria-specific TOS propionate agar plates supplemented with 50 mg/L mupirocin. The draft genomes of the strains were sequenced with the MiSeq sequencing platform. Multiplexed shotgun libraries were constructed using the Nextera XT DNA Sample Prep Kit v2. The resulting paired-end sequence reads (250 bp ? 2) were assembled into contigs using the assembly software ABySS 1.3.5.,,2016-09-11T14:16:30.567Z,2016-09-11T14:16:30.567Z
1682.37,Bifidobacterium longum subsp. infantis strain NCTC13219,,longum,1682,WGS,NCTC13219,,NCTC:13219,,2018-06-12T00:00:00Z,,PRJEB6403,SAMEA104318167,GCA_900445755.1,,UAQL01000000,,SC,,,,,,,45,,2602591,59.96067,2607,,2391,,,not available: to be reported later,,1900/2007,,,,,,,,,host_health_state:not available: to be reported later,,,,,,,,,,,,,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/,,2018-07-16T17:52:14.206Z,2018-07-16T17:52:14.206Z
1682.30,Bifidobacterium longum subsp. infantis strain TPY12-1,,longum,1682,WGS,TPY12-1,,,,2016-11-07T00:00:00Z,27782805,PRJNA339033,SAMN05578879,GCF_001870755.1,,MOAF00000000,,,,Illumina HiSeq,67.0x,Abyss v. 1.9.0,,,44,,2640127,59.59,2520,,2262,,gut_human,infant stool,,2011,Kenya,Kenya: Msambweni County,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,-,,2016-11-19T11:32:13.064Z,2016-11-19T11:32:13.064Z
1350471.3,Bifidobacterium longum subsp. longum 1-5B,,longum,1350471,WGS,1-5B,,,,2014-07-16T00:00:00Z,-,PRJNA209580,SAMN02862991,GCA_000730105.1,,JNVX00000000,-,Pirogov Russian National Research Medical University,,Illumina HiSeq,3037.0x,CLC Genomics Workbench v. 6.0.2,,,25,,2367510,60.1,1978,,1855,,gut_human,stool sample,,2005,Russia,Russia: Moscow,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,No,No,,,,Anaerobic,HostAssociated,,Whole genome sequencing of Bifidobacterium longum subsp. longum 1-5B,,2014-12-09T00:45:34.444Z,2015-03-16T03:17:09.594Z
1161744.3,Bifidobacterium longum subsp. longum 1-6B strain 6-Jan,Bifidobacterium longum subsp. longum 1-6B,longum,1161744,WGS,6-Jan,,,,2012-05-04T00:00:00Z,,PRJNA89647,SAMN00829154,GCA_000261245.1,SRR446570,AJTF00000000,-,JCVI,WGS,,,,,,171,,2644984,59.6,2268,,2425,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,2014-12-08T22:10:28.656Z,2015-03-16T03:17:09.594Z
1350473.3,Bifidobacterium longum subsp. longum 17-1B,,longum,1350473,WGS,17-1B,,,,2014-07-16T00:00:00Z,-,PRJNA209583,SAMN02862993,GCA_000730035.1,,JNVZ00000000,-,Pirogov Russian National Research Medical University,,Illumina HiSeq,2001.0x,CLC Genomics Workbench v. 6.0.2,,,20,,2467200,60.2,2103,,1912,,gut_human,stool sample,,2011,Russia,Russia: Moscow,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,No,No,,,,Anaerobic,HostAssociated,,Whole genome sequencing of Bifidobacterium longum subsp. longum 17-1B,,2014-12-09T00:45:35.524Z,2015-03-16T03:17:09.594Z
1161745.3,Bifidobacterium longum subsp. longum 2-2B strain 2-Feb,Bifidobacterium longum subsp. longum 2-2B,longum,1161745,WGS,2-Feb,,,,2012-05-04T00:00:00Z,,PRJNA89651,SAMN00829155,GCA_000261205.1,SRR446571,AJTJ00000000,-,JCVI,WGS,,,,,,141,,2604508,59.7,2256,,2412,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,2014-12-08T22:10:28.671Z,2015-03-16T03:17:09.594Z
1161904.3,Bifidobacterium longum subsp. longum 35B,Bifidobacterium longum subsp. longum 35B,longum,1161904,WGS,35,,,,2012-05-04T00:00:00Z,,PRJNA89649,SAMN00829158,GCA_000261225.1,SRR446574,AJTI00000000,-,JCVI,WGS,,,,,,131,,2498660,60.1,2138,,2260,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,2014-12-08T22:10:28.690Z,2015-03-16T03:17:09.594Z
1161743.3,Bifidobacterium longum subsp. longum 44B,Bifidobacterium longum subsp. longum 44B,longum,1161743,WGS,44,,,,2012-05-04T00:00:00Z,,PRJNA89645,SAMN00829148,GCA_000261265.1,SRR446563,AJTM00000000,-,JCVI,WGS,,,,,,62,,2546817,59.7,2169,,2262,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,2014-12-08T22:10:28.730Z,2015-03-16T03:17:09.594Z
1350472.3,Bifidobacterium longum subsp. longum 7-1B,,longum,1350472,WGS,7-1B,,,,2014-07-16T00:00:00Z,-,PRJNA209581,SAMN02862992,GCA_000730055.1,,JNVY00000000,-,Pirogov Russian National Research Medical University,,Illumina HiSeq,2814.0x,CLC Genomics Workbench v. 6.0.2,,,34,,2407090,59.8,1988,,1879,,gut_human,stool sample,,2011,Russia,Russia: Moscow,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,No,No,,,,Anaerobic,HostAssociated,,Whole genome sequencing of Bifidobacterium longum subsp. longum 7-1B,,2014-12-09T00:45:34.966Z,2015-03-16T03:17:09.594Z
1457184.3,Bifidobacterium longum subsp. longum 72B,,longum,1457184,WGS,72B,,,,2014-07-16T00:00:00Z,-,PRJNA236797,SAMN02862994,GCA_000730045.1,,JNWA00000000,-,Pirogov Russian National Research Medical University,,Illumina HiSeq,1059.0x,CLC Genomics Workbench v. 6.0.2,,,30,,2374450,60.2,2052,,1907,,gut_human,stool sample,,2001,Russia,Russia: Moscow,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium longum subsp. longum 72B,,2014-12-08T23:08:15.183Z,2015-03-16T03:17:09.594Z
548480.3,Bifidobacterium longum subsp. longum ATCC 55813,Bifidobacterium longum subsp. longum ATCC 55813,longum,548480,WGS,ATCC 55813,,ATCC 55813,,2009-03-10T00:00:00Z,,PRJNA31437,SAMN00001475,GCA_000003135.1,"SRR010983,SRR010984",ACHI00000000,NZ_ACHI00000000,Baylor College of Medicine,assembly,"454-GS-FLX, Illumina, Sanger",53x,Newbler v. 1.1.03.24,,,114,,2363931,60.3,1920,,2109,,,,,,,,"Human, Homo sapiens",,,,Gastrointestinal tract,,,,,+,Rod,No,No,Mesophilic,-,,Anaerobic,Host-associated,,Bifidobacterium longum subsp. longum ATCC 55813.A reference genome for the Human Microbiome Project.,,2014-12-08T22:10:28.751Z,2015-03-16T03:17:09.594Z
890402.3,Bifidobacterium longum subsp. longum BBMN68,Bifidobacterium longum subsp. longum BBMN68,longum,890402,Complete,BBMN68,,,,2010-11-10T00:00:00Z,21097614,PRJNA53143,SAMN02603469,GCA_000166315.1,,CP002286,NC_014656,"Southwest Agricultural University, China",complete,,,,1,,1,,2265943,59.95,1882,,1806,,gut_human,long-lived man's intestinal tract,isolate from long-lived man's intestinal tract,,,,"Human, Homo sapiens",,,,,,,,,,,,,,-,,,,,Bifidobacterium longum subsp. longum BBMN68. Bifidobacterium longum subsp. longum BBMN68 was isolate from long-lived man's intestinal tract and will be used for comparative analysis.,,2014-12-08T22:10:28.763Z,2015-03-16T03:17:09.594Z
1205679.3,Bifidobacterium longum subsp. longum CECT 7347,,longum,1205679,WGS,CECT 7347,,,,2013-09-06T00:00:00Z,,PRJEB107,SAMEA3146249,GCF_001050555.1,,CALH01000000,,BIOPOLIS,,,,,,,128,,2327220,60.05,2116,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,Genome sequence of Bifidobacterium longum ES1 CECT 7347,,2016-01-17T16:12:36.360Z,2016-01-17T16:12:36.360Z
1266716.3,Bifidobacterium longum subsp. longum CMCC P0001,Bifidobacterium longum subsp. longum CMCC P0001,longum,1266716,WGS,CMCC P0001,,,,2013-06-04T00:00:00Z,,PRJNA182967,SAMN02470970,GCA_000410595.1,,APVE00000000,-,"Shanghai Sine Pharmaceutical Co., Ltd.",WGS,Illumina Hiseq 2000,176x,SOAP denovo v. 1.05,,,135,,2410836,59.7,2037,,,,gut_human,the feces of healthy children and identified as Bifidobacterium longum subsp,isolated from the feces of healthy children and identified as Bifidobacterium longum subsp,1895,China,China,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,Nonmotile,Nonsporulating,Mesophilic,37 C,Unknown,Anaerobic,Host-Associated,,"A complete genome sequence of a bifidobacterium longum subsp. longum CMCC P0001. The bacterium strain was originally isolated from the feces of healthy children and identified as Bifidobacterium longum subsp. longum by National Institute for the Control of Pharmaceutical and Biological Products (NICPBP), China. The strain was initially deposited in China Center for Type Culture Collection (CCTCC) with registration number M98003 and it was designated as standard strain for probiotics production by China Medical Culture Collection Center (CMCC) with assigned number CMCC P0001 in 2011.",,2014-12-08T22:10:28.773Z,2015-03-16T03:17:09.594Z
1457186.3,Bifidobacterium longum subsp. longum EK13,,longum,1457186,WGS,EK13,,,,2014-07-16T00:00:00Z,-,PRJNA236800,SAMN02862997,GCA_000730135.1,,JNWD00000000,-,Pirogov Russian National Research Medical University,,Illumina HiSeq,1337.0x,CLC Genomics Workbench v. 6.0.2,,,39,,2474530,60,2138,,1984,,gut_human,stool sample,,2009,Russia,Russia: Moscow,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium longum subsp. longum EK13,,2014-12-08T23:08:16.144Z,2015-03-16T03:17:09.594Z
1457185.3,Bifidobacterium longum subsp. longum EK5,,longum,1457185,WGS,EK5,,,,2014-07-16T00:00:00Z,-,PRJNA236799,SAMN02862996,GCA_000730025.1,,JNWC00000000,-,Pirogov Russian National Research Medical University,,Illumina HiSeq,1417.0x,CLC Genomics Workbench v. 6.0.2,,,28,,2231290,59.7,1851,,1734,,gut_human,stool sample,,2011,Russia,Russia: Moscow,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium longum subsp. longum EK5,,2014-12-08T23:08:15.659Z,2015-03-16T03:17:09.594Z
722911.3,Bifidobacterium longum subsp. longum F8,Bifidobacterium longum subsp. longum F8,longum,722911,Complete,F8,,,,2010-03-25T00:00:00Z,,PRJNA45963,SAMEA3138379,GCA_000210755.1,,FP929034,-,metaHIT|The Wellcome Trust Sanger Institute,complete,454,45x,,1,,1,,2384987,59.62,1997,,1682,,,,,,,,"Human, Homo sapiens",,,,Gastrointestinal tract,,,,,+,Rod,No,No,Mesophilic,-,,Anaerobic,Host-associated,,Bifidobacterium longum subsp. longum F8. Project description not provided,,2014-12-08T22:10:28.783Z,2015-03-16T03:17:09.594Z
1300227.3,Bifidobacterium longum subsp. longum GT15,,longum,1300227,Complete,GT15,,,,2014-11-05T00:00:00Z,25523785,PRJNA191592,SAMN03093230,GCA_000772485.1,,CP006741.1,NZ_CP006741.1,Vavilov Institute of General Genetics,,454,20x,454 GS De Novo Assembler v. version,1,,1,,2337521,59.97,1952,,1893,,gut_human,the gastrointestinal tract (GIT) of a healthy adult from Central region of Russia,isolated in 2011 from the gastrointestinal tract (GIT) of a healthy adult from Central region of Russia,2011,Russia,Russia: Central region,,,,,,,,,,Positive,Bacilli,No,,Mesophilic,37-41C,NonHalophilic,Anaerobic,HostAssociated,,"Bifidobacteria are an important component of the human intestinal microbiota. The objective is to obtain the complete genome sequence and annotation of strain B. longum subsp. longum GT15, isolated in 2011 from the gastrointestinal tract (GIT) of a healthy adult from Central region of Russia. The complete genome sequence of this strain, will be used as pharmaceutical product, because a lot of probiotic genes were found in this strain. This is the first strain isolated from the microbiota of the Russian human.",,2015-03-12T13:41:26.351Z,2015-03-16T03:17:09.594Z
565042.3,Bifidobacterium longum subsp. longum JCM 1217,Bifidobacterium longum subsp. longum JCM 1217,longum,565042,Complete,JCM 1217,,"DSM 20219, ATCC 15707, CCUG 28903, JCM 1217",,2011-01-28T00:00:00Z,21270894,PRJNA32047,,GCA_000196555.1,,AP010888,NC_015067,"University of Tokyo, Japan",complete,Sanger,,,1,,1,,2385164,60.33,1998,,1924,,,,,,,,"Human, Homo sapiens",,,,Gastrointestinal tract,,,,,+,,,,Mesophilic,-,,Anaerobic,,,Bifidobacterium longum subsp. longum JCM 1217.This strain will be used for comparative genome analysis.,,2014-12-08T22:10:28.807Z,2015-03-16T03:17:09.594Z
759350.3,Bifidobacterium longum subsp. longum JDM301,Bifidobacterium longum subsp. longum JDM301,longum,759350,Complete,JDM301,,,,2010-05-18T00:00:00Z,20525832,PRJNA47579,SAMN02603181,GCA_000092325.1,,CP002010,NC_014169,Genome Sequencing Center (GSC) at Washington University (WashU) School of Medicine,complete,,,,1,,1,,2477838,59.81,2024,,1958,,,,,,,,,,,,,,,,,+,Rod,No,No,Mesophilic,37-41,,Aerobic,Host-associated,,Bifidobacterium longum subsp. longum  JDM301.This strain will be used for comparative genome analysis.,,2014-12-08T22:10:28.832Z,2015-03-16T03:17:09.594Z
1035817.10,Bifidobacterium longum subsp. longum KACC 91563,,longum,1035817,Plasmid,KACC 91563,,KACC:91563,,2016-07-25T00:00:00Z,21742881,PRJNA66401,SAMN02603656,GCA_000219455.1,,CP002796,,"National Livestock Research Institute, RDA",,,,,,1,1,,6230,61.06,10,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,2017-12-29T21:58:31.352Z,2017-12-29T21:58:31.352Z
1035817.4,Bifidobacterium longum subsp. longum KACC 91563,Bifidobacterium longum subsp. longum KACC 91563,longum,1035817,Complete,KACC 91563,,,,2011-06-28T00:00:00Z,21742881,PRJNA66401,SAMN02603656,GCA_000219455.1,,"CP002794,CP002795,CP002796","NC_017221.1,NC_017220.1,NC_017222.1","National Livestock Research Institute, RDA",complete,,,,1,2,3,,2395764,59.82,1967,,1985,,,,,,,,,,,,,,,,,,,,,,-,,,,,-,,2014-12-08T22:10:28.855Z,2015-03-16T03:17:09.594Z
1035817.9,Bifidobacterium longum subsp. longum KACC 91563,,longum,1035817,Plasmid,KACC 91563,,KACC:91563,,2016-07-25T00:00:00Z,21742881,PRJNA66401,SAMN02603656,GCA_000219455.1,,CP002795,,"National Livestock Research Institute, RDA",,,,,,1,1,,4233,64.38,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,2017-12-29T21:58:15.576Z,2017-12-29T21:58:15.576Z
1679.29,Bifidobacterium longum subsp. longum strain 296B,,longum,1679,WGS,296B,,,,2016-12-08T00:00:00Z,,PRJNA348831,SAMN05916052,GCA_001892965.1,,MLZK00000000,,University of Parma,,Ion Torrent,77.76x,Mira v. 4.0.2,,,40,,2253175,59.86,1994,,1850,,gut_human,infant stool sample,,21-Jul-2015,Italy,Italy,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and assembly of Bifidobacterium longum subsp. longum 296B,,2017-01-16T09:35:20.812Z,2017-01-16T09:35:20.812Z
1679.12,Bifidobacterium longum subsp. longum strain 7,,longum,1679,WGS,7,,,,2015-11-25T00:00:00Z,,PRJNA297703,SAMN04129533,GCF_001447975.1,,LKSU01000000,,UC Davis,,Illumina MiSeq,272.0x,CLC NGS Cell v. Feb 2015,,,36,,2235579,59.96,1926,,1775,,gut_lab,Commercial Probiotic 15,,2014,United States,USA: CA,,,,,,,,,,,,,,,C,,,,,Probiotic 15 isolate 7,sample_type:Commercial Probiotic,2016-01-17T17:49:05.992Z,2016-01-17T17:49:05.992Z
1679.11,Bifidobacterium longum subsp. longum strain 9,,longum,1679,WGS,9,,,,2015-11-25T00:00:00Z,,PRJNA297703,SAMN04129541,GCF_001447955.1,,LKSV01000000,,UC Davis,,Illumina MiSeq,272.0x,CLC NGS Cell v. 2015,,,31,,2233772,59.98,1920,,1775,,gut_lab,Commercial Probiotic 15,,2014,United States,USA: CA,,,,,,,,,,,,,,,C,,,,,Probiotic 15 isolate 7,sample_type:Commercial Probiotic,2016-01-17T17:49:05.682Z,2016-01-17T17:49:05.682Z
1679.26,Bifidobacterium longum subsp. longum strain AH1206,,longum,1679,Complete,AH1206,,,,2016-09-14T00:00:00Z,,PRJNA316119,SAMN04576213,GCF_001725985.1,,CP016019,NZ_CP016019.1,University College Cork,,Roche 454 FLX Titanium,30x,Newbler v. 2.6,1,,1,,2421287,60.19,2157,,2056,,,healthy baby,isolated from a healthy baby,2010-01-01,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Genome sequencing of Bifidobacterium longum subsp. longum AH1206, isolated from a healthy baby.",,2016-11-16T07:12:42.533Z,2016-11-16T07:12:42.533Z
1679.8,Bifidobacterium longum subsp. longum strain BLOI2,,longum,1679,WGS,BLOI2,,,,2015-08-31T00:00:00Z,,PRJNA286998,SAMN03775040,GCF_001275745.1,,LFDU01000000,,University of Parma,,Illumina,406.1x,Mira v. 4.0.2,,,72,,2417590,59.96,2120,,2038,,gut_human,infant stool,,26-Nov-2013,Italy,Italy: Trento,"Human, Homo sapiens",,,,,,,,,,,,,,C,,,,,Bifidobacterium longum subsp. longum BLOI2,sample_type:metagenomic assembly of target strain,2016-01-17T17:04:39.991Z,2016-01-17T17:04:39.991Z
